Order	Score	Word	IsRandom	Ngrams
1400	6.41	mike       	 	ik(3.13), ke(1.88), mi(1.40)
1401	6.41	davian     	 	av(2.31), vi(1.96), da(1.43), ia(0.71), an(0.00)
1402	6.41	alissa     	 	ss(2.34), sa(1.48), is(1.21), al(0.79), li(0.59)
1403	6.40	jose       	 	os(2.47), jo(2.05), se(1.88)
1404	6.40	raven      	 	ve(2.62), av(2.31), ra(0.94), en(0.53)
1405	6.40	reid       	 	ei(2.66), id(2.58), re(1.16)
1406	6.40	kenny      	 	ny(2.89), ke(1.88), nn(1.09), en(0.53)
1407	6.39	jaylene    	 	yl(1.52), ne(1.30), ja(1.27), ay(1.19), le(0.58), en(0.53)
1408	6.39	ross       	 	os(2.47), ss(2.34), ro(1.59)
1409	6.38	carley     	 	rl(2.25), ey(1.56), ca(1.44), le(0.58), ar(0.55)
1410	6.38	valerie    	 	va(2.31), ie(1.18), er(0.84), al(0.79), ri(0.67), le(0.58)
1411	6.38	kasey      	 	se(1.88), as(1.60), ey(1.56), ka(1.34)
1412	6.38	harry      	 	rr(2.89), ry(1.79), ha(1.14), ar(0.55)
1413	6.37	amos       	 	mo(2.58), os(2.47), am(1.32)
1414	6.36	sadie      	 	di(2.20), ad(1.50), sa(1.48), ie(1.18)
1415	6.35	king       	 	ng(2.89), ki(2.58), in(0.89)
1416	6.35	kaleb      	 	eb(3.64), ka(1.34), al(0.79), le(0.58)
1417	6.34	macey      	 	ac(2.25), ce(1.72), ey(1.56), ma(0.80)
1418	6.33	allison    	 	so(1.81), ll(1.26), is(1.21), al(0.79), on(0.68), li(0.59)
1419	6.33	karma      	 	rm(3.64), ka(1.34), ma(0.80), ar(0.55)
1420	6.32	livia      	 	iv(3.06), vi(1.96), ia(0.71), li(0.59)
1421	6.32	johan      	 	oh(3.13), jo(2.05), ha(1.14), an(0.00)
1422	6.32	lacey      	 	ac(2.25), ce(1.72), ey(1.56), la(0.78)
1423	6.31	aldo       	 	ld(3.27), do(2.25), al(0.79)
1424	6.31	marlon     	 	rl(2.25), lo(2.03), ma(0.80), on(0.68), ar(0.55)
1425	6.31	annabel    	 	ab(2.17), be(1.83), nn(1.09), na(0.70), el(0.52), an(0.00)
1426	6.31	emily      	 	em(2.20), ly(1.42), mi(1.40), il(1.29)
1427	6.31	isaiah     	 	ai(1.49), sa(1.48), ah(1.42), is(1.21), ia(0.71)
1428	6.28	grant      	 	gr(3.00), nt(2.34), ra(0.94), an(0.00)
1429	6.27	annalise   	 	se(1.88), is(1.21), nn(1.09), al(0.79), na(0.70), li(0.59), an(0.00)
1430	6.26	sandra     	 	dr(2.22), nd(1.62), sa(1.48), ra(0.94), an(0.00)
1431	6.26	giada      	 	gi(2.62), ad(1.50), da(1.43), ia(0.71)
1432	6.26	kailey     	 	ey(1.56), ai(1.49), ka(1.34), il(1.29), le(0.58)
1433	6.25	aaron      	 	aa(3.44), ro(1.59), on(0.68), ar(0.55)
1434	6.25	kendal     	 	ke(1.88), nd(1.62), da(1.43), al(0.79), en(0.53)
1435	6.25	stella     	 	te(1.96), st(1.72), ll(1.26), la(0.78), el(0.52)
1436	6.24	camila     	 	ca(1.44), mi(1.40), am(1.32), il(1.29), la(0.78)
1437	6.24	melany     	 	ny(2.89), me(2.05), la(0.78), el(0.52), an(0.00)
1438	6.24	sharon     	 	sh(2.28), ro(1.59), ha(1.14), on(0.68), ar(0.55)
1439	6.23	lillianna  	 	il(1.29), ll(1.26), li(1.18), nn(1.09), ia(0.71), na(0.70), an(0.00)
1440	6.23	brady      	 	dy(2.43), ad(1.50), br(1.35), ra(0.94)
1441	6.22	micah      	 	ic(1.96), ca(1.44), ah(1.42), mi(1.40)
1442	6.22	micah      	 	ic(1.96), ca(1.44), ah(1.42), mi(1.40)
1443	6.22	diya       	 	iy(2.50), di(2.20), ya(1.52)
1444	6.22	aiyana     	 	iy(2.50), ya(1.52), ai(1.49), na(0.70), an(0.00)
1445	6.21	odin       	 	od(3.13), di(2.20), in(0.89)
1446	6.20	marlee     	 	rl(2.25), ee(2.01), ma(0.80), le(0.58), ar(0.55)
1447	6.19	devan      	 	ev(2.66), va(2.31), de(1.23), an(0.00)
1448	6.19	emilia     	 	em(2.20), mi(1.40), il(1.29), ia(0.71), li(0.59)
1449	6.18	emely      	 	em(2.20), me(2.05), ly(1.42), el(0.52)
1450	6.18	jaylah     	 	yl(1.52), ah(1.42), ja(1.27), ay(1.19), la(0.78)
1451	6.18	amira      	 	ir(2.50), mi(1.40), am(1.32), ra(0.94)
1452	6.17	wade       	 	wa(3.44), ad(1.50), de(1.23)
1453	6.17	tess       	 	ss(2.34), te(1.96), es(1.86)
1454	6.16	landyn     	 	dy(2.43), nd(1.62), yn(1.32), la(0.78), an(0.00)
1455	6.15	zayne      	 	za(2.34), yn(1.32), ne(1.30), ay(1.19)
1456	6.15	melanie    	 	me(2.05), ni(1.62), ie(1.18), la(0.78), el(0.52), an(0.00)
1457	6.15	ronnie     	 	ni(1.62), ro(1.59), ie(1.18), nn(1.09), on(0.68)
1458	6.14	silas      	 	si(2.47), as(1.60), il(1.29), la(0.78)
1459	6.14	ayaan      	 	aa(3.44), ya(1.52), ay(1.19), an(0.00)
1460	6.14	kamila     	 	mi(1.40), ka(1.34), am(1.32), il(1.29), la(0.78)
1461	6.13	myah       	 	my(3.20), ya(1.52), ah(1.42)
1462	6.12	aisha      	 	sh(2.28), ai(1.49), is(1.21), ha(1.14)
1463	6.11	braylen    	 	yl(1.52), br(1.35), ay(1.19), ra(0.94), le(0.58), en(0.53)
1464	6.11	adrien     	 	dr(2.22), ad(1.50), ie(1.18), ri(0.67), en(0.53)
1465	6.10	tate       	 	ta(2.25), te(1.96), at(1.88)
1466	6.10	adriel     	 	dr(2.22), ad(1.50), ie(1.18), ri(0.67), el(0.52)
1467	6.09	joy        	 	oy(4.04), jo(2.05)
1468	6.09	harley     	 	rl(2.25), ey(1.56), ha(1.14), le(0.58), ar(0.55)
1469	6.09	harley     	 	rl(2.25), ey(1.56), ha(1.14), le(0.58), ar(0.55)
1470	6.08	brenda     	 	nd(1.62), da(1.43), br(1.35), re(1.16), en(0.53)
1471	6.08	brendan    	 	nd(1.62), da(1.43), br(1.35), re(1.16), en(0.53), an(0.00)
1472	6.08	anika      	 	ik(3.13), ni(1.62), ka(1.34), an(0.00)
1473	6.08	noel       	 	oe(3.13), no(2.43), el(0.52)
1474	6.07	hailey     	 	ey(1.56), ai(1.49), il(1.29), ha(1.14), le(0.58)
1475	6.06	emma       	 	mm(3.06), em(2.20), ma(0.80)
1476	6.06	emelia     	 	em(2.20), me(2.05), ia(0.71), li(0.59), el(0.52)
1477	6.06	jack       	 	ck(2.54), ac(2.25), ja(1.27)
1478	6.06	conner     	 	co(2.15), ne(1.30), nn(1.09), er(0.84), on(0.68)
1479	6.06	marilyn    	 	ly(1.42), yn(1.32), il(1.29), ma(0.80), ri(0.67), ar(0.55)
1480	6.04	jake       	 	ak(2.89), ke(1.88), ja(1.27)
1481	6.04	alma       	 	lm(4.45), ma(0.80), al(0.79)
1482	6.04	randall    	 	nd(1.62), da(1.43), ll(1.26), ra(0.94), al(0.79), an(0.00)
1483	6.04	amya       	 	my(3.20), ya(1.52), am(1.32)
1484	6.03	avah       	 	va(2.31), av(2.31), ah(1.42)
1485	6.03	gianni     	 	gi(2.62), ni(1.62), nn(1.09), ia(0.71), an(0.00)
1486	6.03	zander     	 	za(2.34), nd(1.62), de(1.23), er(0.84), an(0.00)
1487	6.03	adeline    	 	ad(1.50), ne(1.30), de(1.23), in(0.89), li(0.59), el(0.52)
1488	6.02	kira       	 	ki(2.58), ir(2.50), ra(0.94)
1489	6.02	marlene    	 	rl(2.25), ne(1.30), ma(0.80), le(0.58), ar(0.55), en(0.53)
1490	6.02	lainey     	 	ey(1.56), ai(1.49), ne(1.30), in(0.89), la(0.78)
1491	6.02	larry      	 	rr(2.89), ry(1.79), la(0.78), ar(0.55)
1492	6.02	erick      	 	ck(2.54), ic(1.96), er(0.84), ri(0.67)
1493	6.01	alisha     	 	sh(2.28), is(1.21), ha(1.14), al(0.79), li(0.59)
1494	6.01	carlie     	 	rl(2.25), ca(1.44), ie(1.18), li(0.59), ar(0.55)
1495	6.01	kiley      	 	ki(2.58), ey(1.56), il(1.29), le(0.58)
1496	6.00	damon      	 	mo(2.58), da(1.43), am(1.32), on(0.68)
1497	6.00	kairi      	 	ir(2.50), ai(1.49), ka(1.34), ri(0.67)
1498	5.99	roland     	 	ol(2.01), nd(1.62), ro(1.59), la(0.78), an(0.00)
1499	5.99	hayley     	 	ey(1.56), yl(1.52), ay(1.19), ha(1.14), le(0.58)
1500	5.99	adelyn     	 	ad(1.50), ly(1.42), yn(1.32), de(1.23), el(0.52)
1501	5.99	maryam     	 	ry(1.79), ya(1.52), am(1.32), ma(0.80), ar(0.55)
1502	5.99	will       	 	wi(3.44), il(1.29), ll(1.26)
1503	5.99	damaris    	 	da(1.43), am(1.32), is(1.21), ma(0.80), ri(0.67), ar(0.55)
1504	5.99	kylie      	 	ky(2.70), yl(1.52), ie(1.18), li(0.59)
1505	5.98	erika      	 	ik(3.13), ka(1.34), er(0.84), ri(0.67)
1506	5.97	sienna     	 	si(2.47), ie(1.18), nn(1.09), na(0.70), en(0.53)
1507	5.97	seth       	 	et(2.22), se(1.88), th(1.86)
1508	5.97	leonel     	 	eo(2.89), ne(1.30), on(0.68), le(0.58), el(0.52)
1509	5.96	brennen    	 	br(1.35), ne(1.30), re(1.16), nn(1.09), en(1.06)
1510	5.95	tyler      	 	ty(3.00), yl(1.52), er(0.84), le(0.58)
1511	5.94	rose       	 	os(2.47), se(1.88), ro(1.59)
1512	5.92	raul       	 	ul(2.58), au(2.40), ra(0.94)
1513	5.92	taryn      	 	ta(2.25), ry(1.79), yn(1.32), ar(0.55)
1514	5.91	valeria    	 	va(2.31), er(0.84), al(0.79), ia(0.71), ri(0.67), le(0.58)
1515	5.91	karlie     	 	rl(2.25), ka(1.34), ie(1.18), li(0.59), ar(0.55)
1516	5.90	aileen     	 	ee(2.01), ai(1.49), il(1.29), le(0.58), en(0.53)
1517	5.90	rylee      	 	ee(2.01), ry(1.79), yl(1.52), le(0.58)
1518	5.90	rylee      	 	ee(2.01), ry(1.79), yl(1.52), le(0.58)
1519	5.89	maci       	 	ci(2.84), ac(2.25), ma(0.80)
1520	5.87	maleah     	 	ea(2.28), ah(1.42), ma(0.80), al(0.79), le(0.58)
1521	5.87	damien     	 	da(1.43), mi(1.40), am(1.32), ie(1.18), en(0.53)
1522	5.87	dallas     	 	as(1.60), da(1.43), ll(1.26), al(0.79), la(0.78)
1523	5.86	chaya      	 	ch(2.01), ya(1.52), ay(1.19), ha(1.14)
1524	5.86	rohan      	 	oh(3.13), ro(1.59), ha(1.14), an(0.00)
1525	5.85	iker       	 	ik(3.13), ke(1.88), er(0.84)
1526	5.85	clare      	 	cl(3.35), re(1.16), la(0.78), ar(0.55)
1527	5.84	cory       	 	co(2.15), or(1.90), ry(1.79)
1528	5.83	aiden      	 	id(2.58), ai(1.49), de(1.23), en(0.53)
1529	5.83	ayleen     	 	ee(2.01), yl(1.52), ay(1.19), le(0.58), en(0.53)
1530	5.83	delilah    	 	ah(1.42), il(1.29), de(1.23), la(0.78), li(0.59), el(0.52)
1531	5.83	jolie      	 	jo(2.05), ol(2.01), ie(1.18), li(0.59)
1532	5.82	alden      	 	ld(3.27), de(1.23), al(0.79), en(0.53)
1533	5.81	adriana    	 	dr(2.22), ad(1.50), ia(0.71), na(0.70), ri(0.67), an(0.00)
1534	5.81	kaylie     	 	yl(1.52), ka(1.34), ay(1.19), ie(1.18), li(0.59)
1535	5.81	milania    	 	ni(1.62), mi(1.40), il(1.29), la(0.78), ia(0.71), an(0.00)
1536	5.80	coen       	 	oe(3.13), co(2.15), en(0.53)
1537	5.80	isiah      	 	si(2.47), ah(1.42), is(1.21), ia(0.71)
1538	5.80	evie       	 	ev(2.66), vi(1.96), ie(1.18)
1539	5.79	orion      	 	io(2.54), or(1.90), on(0.68), ri(0.67)
1540	5.79	abram      	 	ab(2.17), br(1.35), am(1.32), ra(0.94)
1541	5.77	lailah     	 	la(1.57), ai(1.49), ah(1.42), il(1.29)
1542	5.76	briella    	 	br(1.35), ll(1.26), ie(1.18), la(0.78), ri(0.67), el(0.52)
1543	5.75	elsa       	 	ls(3.76), sa(1.48), el(0.52)
1544	5.75	shania     	 	sh(2.28), ni(1.62), ha(1.14), ia(0.71), an(0.00)
1545	5.75	marley     	 	rl(2.25), ey(1.56), ma(0.80), le(0.58), ar(0.55)
1546	5.75	talon      	 	ta(2.25), lo(2.03), al(0.79), on(0.68)
1547	5.74	keyla      	 	ke(1.88), ey(1.56), yl(1.52), la(0.78)
1548	5.74	elisha     	 	sh(2.28), is(1.21), ha(1.14), li(0.59), el(0.52)
1549	5.73	finn       	 	fi(3.76), nn(1.09), in(0.89)
1550	5.73	dante      	 	nt(2.34), te(1.96), da(1.43), an(0.00)
1551	5.72	nico       	 	co(2.15), ic(1.96), ni(1.62)
1552	5.72	millie     	 	mi(1.40), il(1.29), ll(1.26), ie(1.18), li(0.59)
1553	5.72	angel      	 	ng(2.89), ge(2.31), el(0.52), an(0.00)
1554	5.72	angel      	 	ng(2.89), ge(2.31), el(0.52), an(0.00)
1555	5.71	ryland     	 	ry(1.79), nd(1.62), yl(1.52), la(0.78), an(0.00)
1556	5.70	brice      	 	ic(1.96), ce(1.72), br(1.35), ri(0.67)
1557	5.70	jadon      	 	do(2.25), ad(1.50), ja(1.27), on(0.68)
1558	5.70	alayah     	 	ya(1.52), ah(1.42), ay(1.19), al(0.79), la(0.78)
1559	5.70	ayden      	 	yd(2.74), de(1.23), ay(1.19), en(0.53)
1560	5.69	joel       	 	oe(3.13), jo(2.05), el(0.52)
1561	5.69	laylah     	 	la(1.57), yl(1.52), ah(1.42), ay(1.19)
1562	5.69	tamia      	 	ta(2.25), mi(1.40), am(1.32), ia(0.71)
1563	5.69	aviana     	 	av(2.31), vi(1.96), ia(0.71), na(0.70), an(0.00)
1564	5.69	zariah     	 	za(2.34), ah(1.42), ia(0.71), ri(0.67), ar(0.55)
1565	5.68	lathan     	 	at(1.88), th(1.86), ha(1.14), la(0.78), an(0.00)
1566	5.68	dennis     	 	ni(1.62), de(1.23), is(1.21), nn(1.09), en(0.53)
1567	5.67	reed       	 	ed(2.50), ee(2.01), re(1.16)
1568	5.67	branden    	 	nd(1.62), br(1.35), de(1.23), ra(0.94), en(0.53), an(0.00)
1569	5.66	amelie     	 	me(2.05), am(1.32), ie(1.18), li(0.59), el(0.52)
1570	5.66	carly      	 	rl(2.25), ca(1.44), ly(1.42), ar(0.55)
1571	5.66	aryanna    	 	ry(1.79), ya(1.52), nn(1.09), na(0.70), ar(0.55), an(0.00)
1572	5.64	kyler      	 	ky(2.70), yl(1.52), er(0.84), le(0.58)
1573	5.64	cannon     	 	no(2.43), ca(1.44), nn(1.09), on(0.68), an(0.00)
1574	5.64	uriah      	 	ur(2.84), ah(1.42), ia(0.71), ri(0.67)
1575	5.64	aniya      	 	iy(2.50), ni(1.62), ya(1.52), an(0.00)
1576	5.63	clara      	 	cl(3.35), ra(0.94), la(0.78), ar(0.55)
1577	5.63	roy        	 	oy(4.04), ro(1.59)
1578	5.63	colin      	 	co(2.15), ol(2.01), in(0.89), li(0.59)
1579	5.62	lionel     	 	io(2.54), ne(1.30), on(0.68), li(0.59), el(0.52)
1580	5.62	sanaa      	 	aa(3.44), sa(1.48), na(0.70), an(0.00)
1581	5.62	haylie     	 	yl(1.52), ay(1.19), ie(1.18), ha(1.14), li(0.59)
1582	5.62	cesar      	 	es(1.86), ce(1.72), sa(1.48), ar(0.55)
1583	5.60	nathan     	 	at(1.88), th(1.86), ha(1.14), na(0.70), an(0.00)
1584	5.58	mark       	 	rk(4.23), ma(0.80), ar(0.55)
1585	5.56	noe        	 	oe(3.13), no(2.43)
1586	5.56	brielle    	 	br(1.35), ll(1.26), ie(1.18), ri(0.67), le(0.58), el(0.52)
1587	5.56	braden     	 	ad(1.50), br(1.35), de(1.23), ra(0.94), en(0.53)
1588	5.55	karly      	 	rl(2.25), ly(1.42), ka(1.34), ar(0.55)
1589	5.55	brynn      	 	ry(1.79), br(1.35), yn(1.32), nn(1.09)
1590	5.55	kiera      	 	ki(2.58), ie(1.18), ra(0.94), er(0.84)
1591	5.55	kieran     	 	ki(2.58), ie(1.18), ra(0.94), er(0.84), an(0.00)
1592	5.54	dorian     	 	do(2.25), or(1.90), ia(0.71), ri(0.67), an(0.00)
1593	5.53	rosa       	 	os(2.47), ro(1.59), sa(1.48)
1594	5.53	cason      	 	so(1.81), as(1.60), ca(1.44), on(0.68)
1595	5.53	daniela    	 	ni(1.62), da(1.43), ie(1.18), la(0.78), el(0.52), an(0.00)
1596	5.52	ramon      	 	mo(2.58), am(1.32), ra(0.94), on(0.68)
1597	5.52	lilyana    	 	ya(1.52), ly(1.42), il(1.29), na(0.70), li(0.59), an(0.00)
1598	5.52	kaylin     	 	yl(1.52), ka(1.34), ay(1.19), in(0.89), li(0.59)
1599	5.50	irene      	 	ir(2.50), ne(1.30), re(1.16), en(0.53)
1600	5.50	myla       	 	my(3.20), yl(1.52), la(0.78)
1601	5.50	aidan      	 	id(2.58), ai(1.49), da(1.43), an(0.00)
1602	5.49	tanner     	 	ta(2.25), ne(1.30), nn(1.09), er(0.84), an(0.00)
1603	5.49	jared      	 	ed(2.50), ja(1.27), re(1.16), ar(0.55)
1604	5.48	kole       	 	ko(2.89), ol(2.01), le(0.58)
1605	5.48	abril      	 	ab(2.17), br(1.35), il(1.29), ri(0.67)
1606	5.46	casen      	 	se(1.88), as(1.60), ca(1.44), en(0.53)
1607	5.45	roman      	 	om(3.06), ro(1.59), ma(0.80), an(0.00)
1608	5.45	jaylin     	 	yl(1.52), ja(1.27), ay(1.19), in(0.89), li(0.59)
1609	5.45	jaylin     	 	yl(1.52), ja(1.27), ay(1.19), in(0.89), li(0.59)
1610	5.45	keon       	 	eo(2.89), ke(1.88), on(0.68)
1611	5.45	briley     	 	ey(1.56), br(1.35), il(1.29), ri(0.67), le(0.58)
1612	5.43	adelina    	 	ad(1.50), de(1.23), in(0.89), na(0.70), li(0.59), el(0.52)
1613	5.42	miya       	 	iy(2.50), ya(1.52), mi(1.40)
1614	5.42	kason      	 	so(1.81), as(1.60), ka(1.34), on(0.68)
1615	5.41	danny      	 	ny(2.89), da(1.43), nn(1.09), an(0.00)
1616	5.41	soren      	 	or(1.90), so(1.81), re(1.16), en(0.53)
1617	5.40	aliya      	 	iy(2.50), ya(1.52), al(0.79), li(0.59)
1618	5.39	tony       	 	ny(2.89), to(1.83), on(0.68)
1619	5.39	delaney    	 	ey(1.56), ne(1.30), de(1.23), la(0.78), el(0.52), an(0.00)
1620	5.38	miller     	 	mi(1.40), il(1.29), ll(1.26), er(0.84), le(0.58)
1621	5.38	brent      	 	nt(2.34), br(1.35), re(1.16), en(0.53)
1622	5.38	trey       	 	tr(2.66), ey(1.56), re(1.16)
1623	5.37	ivan       	 	iv(3.06), va(2.31), an(0.00)
1624	5.37	hank       	 	nk(4.23), ha(1.14), an(0.00)
1625	5.36	aydan      	 	yd(2.74), da(1.43), ay(1.19), an(0.00)
1626	5.36	jason      	 	so(1.81), as(1.60), ja(1.27), on(0.68)
1627	5.35	gael       	 	ae(2.43), ga(2.40), el(0.52)
1628	5.35	kasen      	 	se(1.88), as(1.60), ka(1.34), en(0.53)
1629	5.33	landon     	 	do(2.25), nd(1.62), la(0.78), on(0.68), an(0.00)
1630	5.33	clay       	 	cl(3.35), ay(1.19), la(0.78)
1631	5.32	paris      	 	pa(2.89), is(1.21), ri(0.67), ar(0.55)
1632	5.32	cash       	 	sh(2.28), as(1.60), ca(1.44)
1633	5.32	leila      	 	ei(2.66), il(1.29), la(0.78), le(0.58)
1634	5.31	lennon     	 	no(2.43), nn(1.09), on(0.68), le(0.58), en(0.53)
1635	5.31	malik      	 	ik(3.13), ma(0.80), al(0.79), li(0.59)
1636	5.30	deanna     	 	ea(2.28), de(1.23), nn(1.09), na(0.70), an(0.00)
1637	5.28	rory       	 	or(1.90), ry(1.79), ro(1.59)
1638	5.28	rory       	 	or(1.90), ry(1.79), ro(1.59)
1639	5.28	nora       	 	no(2.43), or(1.90), ra(0.94)
1640	5.27	eve        	 	ev(2.66), ve(2.62)
1641	5.26	jair       	 	ir(2.50), ai(1.49), ja(1.27)
1642	5.26	callie     	 	ca(1.44), ll(1.26), ie(1.18), al(0.79), li(0.59)
1643	5.25	neil       	 	ei(2.66), ne(1.30), il(1.29)
1644	5.25	jace       	 	ac(2.25), ce(1.72), ja(1.27)
1645	5.23	ethan      	 	et(2.22), th(1.86), ha(1.14), an(0.00)
1646	5.23	amir       	 	ir(2.50), mi(1.40), am(1.32)
1647	5.22	nola       	 	no(2.43), ol(2.01), la(0.78)
1648	5.22	nolan      	 	no(2.43), ol(2.01), la(0.78), an(0.00)
1649	5.22	anabel     	 	ab(2.17), be(1.83), na(0.70), el(0.52), an(0.00)
1650	5.22	kash       	 	sh(2.28), as(1.60), ka(1.34)
1651	5.21	uriel      	 	ur(2.84), ie(1.18), ri(0.67), el(0.52)
1652	5.20	levi       	 	ev(2.66), vi(1.96), le(0.58)
1653	5.19	nyla       	 	ny(2.89), yl(1.52), la(0.78)
1654	5.19	amelia     	 	me(2.05), am(1.32), ia(0.71), li(0.59), el(0.52)
1655	5.19	dario      	 	io(2.54), da(1.43), ri(0.67), ar(0.55)
1656	5.18	kate       	 	te(1.96), at(1.88), ka(1.34)
1657	5.18	jamie      	 	mi(1.40), am(1.32), ja(1.27), ie(1.18)
1658	5.18	jamie      	 	mi(1.40), am(1.32), ja(1.27), ie(1.18)
1659	5.18	joe        	 	oe(3.13), jo(2.05)
1660	5.17	amanda     	 	nd(1.62), da(1.43), am(1.32), ma(0.80), an(0.00)
1661	5.17	mariano    	 	no(2.43), ma(0.80), ia(0.71), ri(0.67), ar(0.55), an(0.00)
1662	5.16	kaylen     	 	yl(1.52), ka(1.34), ay(1.19), le(0.58), en(0.53)
1663	5.16	kallie     	 	ka(1.34), ll(1.26), ie(1.18), al(0.79), li(0.59)
1664	5.14	lilliana   	 	il(1.29), ll(1.26), li(1.18), ia(0.71), na(0.70), an(0.00)
1665	5.14	miles      	 	es(1.86), mi(1.40), il(1.29), le(0.58)
1666	5.13	lylah      	 	yl(1.52), ly(1.42), ah(1.42), la(0.78)
1667	5.13	serena     	 	se(1.88), re(1.16), er(0.84), na(0.70), en(0.53)
1668	5.13	keenan     	 	ee(2.01), ke(1.88), na(0.70), en(0.53), an(0.00)
1669	5.12	gianna     	 	gi(2.62), nn(1.09), ia(0.71), na(0.70), an(0.00)
1670	5.12	nadia      	 	di(2.20), ad(1.50), ia(0.71), na(0.70)
1671	5.11	adrian     	 	dr(2.22), ad(1.50), ia(0.71), ri(0.67), an(0.00)
1672	5.10	samara     	 	sa(1.48), am(1.32), ra(0.94), ma(0.80), ar(0.55)
1673	5.10	thalia     	 	th(1.86), ha(1.14), al(0.79), ia(0.71), li(0.59)
1674	5.09	jaylen     	 	yl(1.52), ja(1.27), ay(1.19), le(0.58), en(0.53)
1675	5.09	malaya     	 	ya(1.52), ay(1.19), ma(0.80), al(0.79), la(0.78)
1676	5.09	omari      	 	om(3.06), ma(0.80), ri(0.67), ar(0.55)
1677	5.08	rylie      	 	ry(1.79), yl(1.52), ie(1.18), li(0.59)
1678	5.08	imani      	 	im(2.66), ni(1.62), ma(0.80), an(0.00)
1679	5.08	kelly      	 	ke(1.88), ly(1.42), ll(1.26), el(0.52)
1680	5.07	alison     	 	so(1.81), is(1.21), al(0.79), on(0.68), li(0.59)
1681	5.07	aleah      	 	ea(2.28), ah(1.42), al(0.79), le(0.58)
1682	5.07	alice      	 	ic(1.96), ce(1.72), al(0.79), li(0.59)
1683	5.06	isla       	 	sl(3.06), is(1.21), la(0.78)
1684	5.05	ciara      	 	ci(2.84), ra(0.94), ia(0.71), ar(0.55)
1685	5.03	jonas      	 	jo(2.05), as(1.60), na(0.70), on(0.68)
1686	5.03	carla      	 	rl(2.25), ca(1.44), la(0.78), ar(0.55)
1687	5.00	renee      	 	ee(2.01), ne(1.30), re(1.16), en(0.53)
1688	5.00	kylan      	 	ky(2.70), yl(1.52), la(0.78), an(0.00)
1689	5.00	kyla       	 	ky(2.70), yl(1.52), la(0.78)
1690	5.00	andre      	 	dr(2.22), nd(1.62), re(1.16), an(0.00)
1691	5.00	brayan     	 	ya(1.52), br(1.35), ay(1.19), ra(0.94), an(0.00)
1692	4.99	randy      	 	dy(2.43), nd(1.62), ra(0.94), an(0.00)
1693	4.99	cora       	 	co(2.15), or(1.90), ra(0.94)
1694	4.98	jenna      	 	je(2.66), nn(1.09), na(0.70), en(0.53)
1695	4.98	elaine     	 	ai(1.49), ne(1.30), in(0.89), la(0.78), el(0.52)
1696	4.97	lilianna   	 	il(1.29), li(1.18), nn(1.09), ia(0.71), na(0.70), an(0.00)
1697	4.97	chanel     	 	ch(2.01), ne(1.30), ha(1.14), el(0.52), an(0.00)
1698	4.97	eva        	 	ev(2.66), va(2.31)
1699	4.97	evan       	 	ev(2.66), va(2.31), an(0.00)
1700	4.96	ariella    	 	ll(1.26), ie(1.18), la(0.78), ri(0.67), ar(0.55), el(0.52)
1701	4.96	hallie     	 	ll(1.26), ie(1.18), ha(1.14), al(0.79), li(0.59)
1702	4.96	anahi      	 	hi(2.84), ah(1.42), na(0.70), an(0.00)
1703	4.94	jean       	 	je(2.66), ea(2.28), an(0.00)
1704	4.93	janelle    	 	ne(1.30), ja(1.27), ll(1.26), le(0.58), el(0.52), an(0.00)
1705	4.92	case       	 	se(1.88), as(1.60), ca(1.44)
1706	4.92	karla      	 	rl(2.25), ka(1.34), la(0.78), ar(0.55)
1707	4.92	erica      	 	ic(1.96), ca(1.44), er(0.84), ri(0.67)
1708	4.91	lance      	 	nc(2.40), ce(1.72), la(0.78), an(0.00)
1709	4.91	lillie     	 	il(1.29), ll(1.26), ie(1.18), li(1.18)
1710	4.89	mason      	 	so(1.81), as(1.60), ma(0.80), on(0.68)
1711	4.89	isis       	 	si(2.47), is(2.42)
1712	4.88	siena      	 	si(2.47), ie(1.18), na(0.70), en(0.53)
1713	4.88	yandel     	 	nd(1.62), ya(1.52), de(1.23), el(0.52), an(0.00)
1714	4.87	damian     	 	da(1.43), mi(1.40), am(1.32), ia(0.71), an(0.00)
1715	4.85	leona      	 	eo(2.89), na(0.70), on(0.68), le(0.58)
1716	4.85	mira       	 	ir(2.50), mi(1.40), ra(0.94)
1717	4.85	jonah      	 	jo(2.05), ah(1.42), na(0.70), on(0.68)
1718	4.84	dayana     	 	ya(1.52), da(1.43), ay(1.19), na(0.70), an(0.00)
1719	4.84	miley      	 	ey(1.56), mi(1.40), il(1.29), le(0.58)
1720	4.84	amaya      	 	ya(1.52), am(1.32), ay(1.19), ma(0.80)
1721	4.83	brenna     	 	br(1.35), re(1.16), nn(1.09), na(0.70), en(0.53)
1722	4.83	brennan    	 	br(1.35), re(1.16), nn(1.09), na(0.70), en(0.53), an(0.00)
1723	4.83	arlo       	 	rl(2.25), lo(2.03), ar(0.55)
1724	4.83	demi       	 	em(2.20), mi(1.40), de(1.23)
1725	4.83	kayla      	 	yl(1.52), ka(1.34), ay(1.19), la(0.78)
1726	4.83	sariah     	 	sa(1.48), ah(1.42), ia(0.71), ri(0.67), ar(0.55)
1727	4.82	masen      	 	se(1.88), as(1.60), ma(0.80), en(0.53)
1728	4.82	lola       	 	lo(2.03), ol(2.01), la(0.78)
1729	4.81	sonia      	 	so(1.81), ni(1.62), ia(0.71), on(0.68)
